serial_no;title;status;fund_perc;category;place;last_updated;company;websites;project_link;description
585;Eat The Fruit;Launching;none;Web;Boston, MA;;Jacob Laferriere;['https://www.facebook.com/EatTheFruit/', 'https://www.facebook.com/groups/AncientAstronautTheorists/'];https://www.kickstarter.com/projects/eatthefruit/eat-the-fruit-find-the-truth;A comprehensive database for addressing the questions people spend a lifetime trying to answer.
586;Sawmill Inventory management software;Launching;none;Software;West Plains, MO;;Raptor Technologies;['https://www.raptor-technologies.com/'];https://www.kickstarter.com/projects/raptor-technologies/sawmill-inventory-management-software;I am developing inventory management software.  This project will be a niche for the sawmill industry.
587;A Better Travel Pillow: The Flexi-Rest Adjustable Headrest;Launching;none;Technology;Philadelphia, PA;;Jeff H;[];https://www.kickstarter.com/projects/flexirest/a-better-travel-pillow-the-flexi-rest-adjustable-headrest;The world's first fully bendable, flexible, adjustable travel pillow.
588;illumu – The App for Life;Launching;none;Apps;New York, NY;;Sourav Sengupta;['https://illumu.com/'];https://www.kickstarter.com/projects/158787503/illumu-the-app-for-life;illumu strengthens your life and emotional well-being with an AI-powered App and a trusted community
589;LeBlanc Tech Services Support App;Launching;none;Apps;West Hartford, CT;;Mark LeBlanc;['https://leblanctechservices.com/'];https://www.kickstarter.com/projects/leblanctechservices/leblanc-tech-services-support-app;An app to explore up-to-the-minute streaming options and get help with new and existing accounts.
590;Daymond - upgrade yourself;Launching;none;Apps;München, Germany;;Valentin Stahl;['https://mydaymond.com/'];https://www.kickstarter.com/projects/daymond/daymond-the-journal-for-your-pocket;Increase your productivity and beat procrastination once and for all with Daymond mobile.
591;Love My Dog Club;Launching;none;Apps;Sydney, AU;;Graham Peterson;['https://www.lovemydogclub.com.au/'];https://www.kickstarter.com/projects/lovemydogclub/love-my-dog-club;Health and Wellbeing for dogs, GPS locator for dogs, receive breed based health alerts as your dog grows, and flea/worm/tick direct.
592;DillBoard;Launching;none;Software;Pune, India;;Sankalp T;[];https://www.kickstarter.com/projects/sankalpt/dillboard;We are the future of Catchment Advertising
593;KORERO : The One Tap Podcast App;Launching;none;Apps;Cheshire, UK;;Korero App;[];https://www.kickstarter.com/projects/koreroapp/korero;The first dedicated podcast app offering both video and audio podcasts.
594;Fog Armed: Anti-Burglary Fog Generator System;Launching;none;Gadgets;Brooksville, FL;;Amin Nathani;['https://fogarmed.com/'];https://www.kickstarter.com/projects/879533804/fog-armed-anti-burglary-fog-generator-system;A fog generator that can be connected to your existing security alarm system to convert it from Passive Surveillance to Active Defense.
595;ARBTITAN: REAL TIME CRYPTO ARBITRAGE;Launching;none;Web;New York, NY;;German Shestakov;[];https://www.kickstarter.com/projects/648738220/arbtitan-more-then-a-crypto-screener;An information service for Arbitrage Solutions in Crypto market
596;Test Campaign;Launching;none;Apps;Philadelphia, PA;;INK Creative;['https://inkdigitals.com/en'];https://www.kickstarter.com/projects/inkdigitals/hobby-lobby-mobile-app;Test
597;Mindful Fork: A Metronome For Your Meals;Launching;none;Gadgets;Fort Lee, NJ;;Julian Rosenberg;[];https://www.kickstarter.com/projects/mindfulfork/mindful-fork-a-metronome-for-your-meals;The Mindful Fork helps users learn or relearn the art of slow and mindful food consumption
598;emothera: refill your love tank (Relationship Assistant);Launching;none;Apps;San Francisco, CA;;Ibrahim Saad;[];https://www.kickstarter.com/projects/1139832932/emothera-refill-your-love-tank;Our aim is to use technology to help couples in a relationship get closer together and understand their emotional needs
599;The Swarm;Launching;none;Apps;West Sweden, TX;;Björn Lagerman;['http://theswarm.one/', 'https://beescanning.com/', 'http://fribi.se/'];https://www.kickstarter.com/projects/1418874888/the-swarm;A Research Center for Healthy Bees in Healthy Landscapes.
600;Bike Leech;Launching;none;Gadgets;Fort Wayne, IN;;Leech Enterprises LLC.;['https://www.bikeleech.com/'];https://www.kickstarter.com/projects/joshuashearer/bike-leech;The Lightweight Portable Bike Rack
601;RockingLighter: The First Show-Lighting Gadget For Guitar;Launching;none;Gadgets;Berlin, Germany;;Dmitry Petrov;['https://www.linkedin.com/in/one-bucks/'];https://www.kickstarter.com/projects/dima-bucks/rockinglighter-the-first-show-lighting-gadget-for-guitar;A show-lighting gadget for guitar with visual and show-stage effects to make your guitar highlighted!
602;A Universal Translator for Everyone;Launching;none;Apps;Orlando, FL;;Laniakea Translation Technology;['https://www.laniakea.tek.com/'];https://www.kickstarter.com/projects/babyltech/a-universal-translator-for-everyone;Interact in 50+ Languages Instantly, In Person or Long Distance. Early Bird Discounts only $29! Learn more search us on Social Media!
